c,d,n,k,r,gen_time,solve_time,valid,sel_len
12,8,400,20,10,17.875232696533203,1.3661673069000244,Y,9301
12,8,400,20,10,17.918519258499146,1.388784646987915,Y,9329
12,8,400,20,10,17.796420574188232,1.3117339611053467,Y,9360
12,8,400,20,10,17.776854753494263,1.6383588314056396,Y,9332
12,8,400,20,10,17.958226680755615,1.3619816303253174,Y,9344
12,8,400,20,10,17.919559955596924,1.2791221141815186,Y,9343
12,8,400,20,10,17.833072185516357,1.2244625091552734,Y,9320
12,8,500,23,12,28.641901969909668,2.462420701980591,Y,11591
12,8,500,23,12,28.641000032424927,2.509852886199951,Y,11540
12,8,500,23,12,28.680439472198486,2.679309844970703,Y,11593
12,8,500,23,12,28.61998701095581,2.41287899017334,Y,11527
12,8,500,23,12,28.641271829605103,2.140839099884033,Y,11609
