c,d,n,k,r,gen_time,solve_time,valid,sel_len
12,12,200,15,8,1.5797817707061768,0.0004889965057373047,Y,7685
12,12,200,15,8,1.5421638488769531,0.00011801719665527344,Y,7685
12,12,200,15,8,1.5961642265319824,0.26640915870666504,Y,7717
12,12,200,15,8,1.5792179107666016,0.10916495323181152,Y,7717
12,12,200,15,8,1.5634188652038574,0.0004942417144775391,Y,7717
12,12,200,15,8,1.6023008823394775,0.00011992454528808594,Y,7717
12,12,200,15,8,1.584596872329712,0.2908201217651367,Y,7765
12,12,200,15,8,1.582979679107666,0.10594487190246582,Y,7765
12,12,200,15,8,1.6059801578521729,0.0004930496215820312,Y,7765
12,12,200,15,8,1.5725948810577393,0.00012803077697753906,Y,7765
12,12,200,15,8,1.6028127670288086,0.2883341312408447,Y,7720
12,12,200,15,8,1.642045259475708,0.11680293083190918,Y,7720
12,12,200,15,8,1.5884180068969727,0.0004868507385253906,Y,7720
12,12,200,15,8,1.5854136943817139,0.00011587142944335938,Y,7720
12,12,200,15,8,1.6380059719085693,0.16851401329040527,Y,7752
12,12,200,15,8,1.6258890628814697,0.055017948150634766,Y,7752
12,12,200,15,8,1.5889227390289307,0.00047898292541503906,Y,7752
12,12,200,15,8,1.634037971496582,0.00011968612670898438,Y,7752
12,12,200,15,8,1.5842013359069824,0.28605103492736816,Y,7725
12,12,200,15,8,1.6223738193511963,0.06615185737609863,Y,7725
12,12,200,15,8,1.5990228652954102,0.0005218982696533203,Y,7725
12,12,200,15,8,1.586148977279663,0.00011277198791503906,Y,7725
12,12,200,15,8,1.6634750366210938,0.15604877471923828,Y,7686
12,12,200,15,8,1.678694248199463,0.09839510917663574,Y,7686
12,12,200,15,8,1.6175291538238525,0.00048089027404785156,Y,7686
12,12,200,15,8,1.6350018978118896,0.00011181831359863281,Y,7686
12,12,200,15,8,1.6293790340423584,0.26273107528686523,Y,7711
12,12,200,15,8,1.619107961654663,0.13184618949890137,Y,7711
12,12,200,15,8,1.6217222213745117,0.00047898292541503906,Y,7711
12,12,200,15,8,1.635772943496704,0.0001227855682373047,Y,7711
12,12,200,15,8,1.5963549613952637,0.28248119354248047,Y,7747
12,12,200,15,8,1.6477420330047607,0.14373397827148438,Y,7747
12,12,200,15,8,1.6306211948394775,0.0005018711090087891,Y,7747
12,12,200,15,8,1.596825122833252,0.00012302398681640625,Y,7747
12,12,200,15,8,1.6305327415466309,0.27896881103515625,Y,7705
12,12,200,15,8,1.6162018775939941,0.1320657730102539,Y,7705
12,12,200,15,8,1.6005089282989502,0.0005040168762207031,Y,7705
12,12,200,15,8,1.627647876739502,0.00011610984802246094,Y,7705
12,12,200,15,8,1.6186180114746094,0.1687459945678711,Y,7746
12,12,200,15,8,1.6425378322601318,0.21490812301635742,Y,7746
12,12,200,15,8,1.61968994140625,0.00045609474182128906,Y,7746
12,12,200,15,8,1.6181740760803223,0.00012111663818359375,Y,7746
12,12,200,15,8,1.6195368766784668,0.32645606994628906,Y,7726
12,12,200,15,8,1.6458430290222168,0.11579418182373047,Y,7726
12,12,200,15,8,1.5985629558563232,0.0005097389221191406,Y,7726
12,12,200,15,8,1.6692802906036377,0.00014901161193847656,Y,7726
12,12,200,15,8,1.6810998916625977,0.28019094467163086,Y,7734
12,12,200,15,8,1.6174209117889404,0.10475492477416992,Y,7734
12,12,200,15,8,1.608161211013794,0.0005030632019042969,Y,7734
12,12,200,15,8,1.6139030456542969,0.00012683868408203125,Y,7734
12,12,200,15,8,1.6369678974151611,0.15460562705993652,Y,7782
12,12,200,15,8,1.6184661388397217,0.07292699813842773,Y,7782
